index,key,category,term_type,description,english,placeholders,rich_text_tags
4600,Dialogue/Conversation/168/Entry/1/Dialogue Text,Dialogue,0,"Приветственная реплика событие ""Плачущий ангел""","Here, take my papers and call security, quick!",,
4601,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4602,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4603,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4604,Shop/Microscope_ScanTime,Shop,0,,Scanning Speed,,
4605,Shop/Microscope_ScanTimeDesc,Shop,0,,Speeds up the scanning of bacteria when analyzing microscope data.,,
4606,Shop/Microscope_PrintSpeed,Shop,0,,Printing Speed,,
4607,Shop/Microscope_PrintSpeedDesc,Shop,0,,Speeds up the printing of bacteria descriptions.,,
4608,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4609,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4610,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4611,Hints/Tutor_121.1,Hints,0,,You can always reference the encyclopedia to see what certain anomalies look like.,,
4612,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4613,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4614,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4615,UI/Credits,UI,0,,Credits,,
4616,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4617,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4618,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4619,Credits/,Credits,0,,#N/A,,
4620,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4621,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4622,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4623,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4624,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4625,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4626,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4627,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4628,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4629,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4630,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4631,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4632,UI/PrintAlreadyDone,UI,0,,You have already printed out the info on this organism,,
4633,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4634,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4635,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4636,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4637,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4638,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4639,Shop/Food_Curry_Name,Shop,0,,Curry,,
4640,Shop/Food_Curry_Descr,Shop,0,,"A spicy dish of uncertain origin. Warms the body, improves mood, and temporarily dulls the sense of danger.",,
4641,Shop/Food_Bento_Name,Shop,0,,Bento,,
4642,Shop/Food_Bento_Descr,Shop,0,,A compact meal set with a suspiciously neat arrangement of components. The composition is balanced and approved by the nutrition department.,,
4643,Shop/Food_MushPie_Name,Shop,0,,Mushroom Pie,,
4644,Shop/Food_MushPie_Descr,Shop,0,,A pie with a mushroom filling. The mushrooms used passed all necessary inspections. Repeat inspections were deemed unnecessary.,,
4645,Shop/Food_Kabob_Name,Shop,0,,Monster Kebab,,
4646,Shop/Food_Kabob_Descr,Shop,0,,"Meat from an unidentified creature, cooked over an open flame. Species is being determined. Does not affect the taste.",,
4647,Shop/Food_HotDog_Name,Shop,0,,Cyber Hot Dog,,
4648,Shop/Food_HotDog_Descr,Shop,0,,A modified version of the classic hot dog with synthetic food components. 17% more technologically advanced than usual.,,
4649,Shop/Food_Doshik_Name,Shop,0,,Street-Style Noodles,,
4650,Shop/Food_Doshik_Descr,Shop,0,,"Noodles with vegetables and spices, prepared according to a traditional street recipe. Studies confirm: eating straight out of the box improves the taste by 23%.",,
4651,Shop/NoStress_Game_Name,Shop,0,,Old-School Game Cartridge,,
4652,Shop/NoStress_Game_Descr,Shop,0,,"A video-game cartridge of unknown release year. Effectively reduces stress and increases the frequency of the phrase ""games used to be better"".",,
4653,Shop/NoStress_Coffee_Name,Shop,0,,Coffee,,
4654,Shop/NoStress_Coffee_Descr,Shop,0,,"Strong office coffee. Reduces fatigue, improves concentration, and allows you to postpone the need for sleep indefinitely.",,
4655,Shop/NoStress_Movie_Name,Shop,0,,B-Movie Action Flick,,
4656,Shop/NoStress_Movie_Descr,Shop,0,,"A videotape of a low-budget action movie. Bad acting, an excessive number of explosions, and a proven therapeutic effect.",,
4657,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4658,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4659,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4660,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4661,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4662,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4663,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4664,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4665,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4666,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4667,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4668,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4669,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4670,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4671,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4672,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4673,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4674,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4675,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4676,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4677,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4678,UI/EndDayGame,UI,0,,Finish shift,,
4679,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4680,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4681,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4682,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4683,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4684,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4685,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4686,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4687,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4688,Events_For_Stats/16_Event_MonsterMetaMorph,Events_For_Stats,0,,Saving on pest control,,
4689,Events_For_Stats/58_Event_Mushroom,Events_For_Stats,0,,Unplanned expenses on flammable materials,,
4690,Events_For_Stats/60_Event_HeadBomb,Events_For_Stats,0,,Stepladder rented for washing the scattered thoughts off the ceiling,,
4691,Events_For_Stats/62_Event_SharpBones,Events_For_Stats,0,,Several body bags ripped,,
4692,Events_For_Stats/63_Event_TotalRecall,Events_For_Stats,0,,Terminated employee successfully located,,
4693,Events_For_Stats/66_Event_PetrificationEvent,Events_For_Stats,0,,Mineral rocks transported manually,,
4694,Events_For_Stats/73_Event_Volvox,Events_For_Stats,0,,Microorganisms collected with an industrial vacuum cleaner,,
4695,Events_For_Stats/75_Event_TrainA,Events_For_Stats,0,,Worn floorboards replaced,,
4696,Events_For_Stats/76_Dwarfs_Captured,Events_For_Stats,0,,Multilayer disguise exposed (2 intruders),,
4697,Events_For_Stats/77_Dwarfs_Approved,Events_For_Stats,0,,Extra portions missing from the cafeteria,,
4698,Events_For_Stats/79_Event_Venom,Events_For_Stats,0,,Unauthorized change of uniform at checkpoint,,
4699,Events_For_Stats/85_Event_BloodTakenObjHit_Fungus,Events_For_Stats,0,,Industrial fungicides wasted in the workplace,,
4700,Events_For_Stats/86_Event_BloodTakenObjHit_Parasite,Events_For_Stats,0,,Unplanned removal of an overgrown parasite,,
4701,Events_For_Stats/87_Event_BloodTakenObjHit_AlienTech,Events_For_Stats,0,,Cosmetic repairs of the crater in the workplace,,
4702,Events_For_Stats/98_Event_CryingAngel,Events_For_Stats,0,,Payment to movers for transporting the object (strictly without blinking),,
4703,Events_For_Stats/99_Event_Onryo,Events_For_Stats,0,,Overtime payment for an exorcist cleaner,,
4704,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4705,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4706,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4707,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4708,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4709,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4710,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4711,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4712,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4713,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4714,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4715,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4716,UI/RestartMapDay,UI,0,,You cannot start this day over because there are no free branches. Please delete unnecessary branches to restart the day.,,
4717,UI/MapResetAccept1_2,UI,0,,"Warning! Starting this day over will result in a COMPLETE RESET of what you've done after the beginning of the day! ALL progress made after that mark will be DELETED!
Are you SURE?",,
4718,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4719,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4720,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4721,UI/HintIsolator,UI,0,,"The number of experiments
determines the effectiveness of city operations.",,
4722,UI/HintCity,UI,0,,Select one pathogen and maximize its percentage.,,
4723,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4724,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4725,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4726,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4727,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4728,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4729,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4730,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4731,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4732,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4733,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4734,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4735,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4736,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4737,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4738,Dialogue/Conversation/171/Entry/1/Dialogue Text,Dialogue,0,Идеальный прокол,Noice!,,
4739,Hints/Tutor_098.1,Hints,0,,This fingerprint does not belong to the visitor. Please take action according to the instructions.,,
4740,NewsAndReports/ResearchProgressHeader,NewsAndReports,0,,The data obtained during the experiment allowed us to progress towards a solution to the current issue:,,
4741,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4742,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4743,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4744,UI/SavesGraphHint,UI,0,,Tip: This is the best day to choose a different solution to a problem. The ending you receive is determined by the solution with the highest percentage in city operations.,,
4745,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4746,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4747,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4748,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4749,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4750,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4751,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4752,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4753,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4754,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4755,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4756,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4757,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4758,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4759,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4760,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4761,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4762,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4763,UI/DiffChoice,UI,0,,Select difficulty:,,
4764,UI/DiffEasy,UI,0,,Easy,,
4765,UI/DiffNormal,UI,0,,Normal,,
4766,UI/DiffHard,UI,0,,Hard,,
4767,UI/DiffEasyTooltip,UI,0,,"For those who want to play at their own pace:
- Timer off
- Reduced penalties for mistakes",,
4768,UI/DiffNormalTooltip,UI,0,,"The standard experience:
- Timer on, but with plenty of time
- Standard penalties for mistakes",,
4769,UI/DiffHardTooltip,UI,0,,"For those who don't get enough challenge in real life:
- Timer sped up
- Significantly higher penalties for mistakes (including sanity loss)",,
4770,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4771,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4772,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4773,UI/DiffWarning,UI,0,,"Difficulty cannot be changed once the game has started. To change it, you'll have to start a new game.
Are you absolutely sure?",,
4774,NewsAndReports/StrangeNoteTest1,NewsAndReports,0,,#N/A,,
4775,NewsAndReports/StrangeNoteTest2,NewsAndReports,0,,#N/A,,
4776,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4777,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4778,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4779,UI/HelpTooltip,UI,0,,Help,,
4780,UI/HelpIsolator,UI,0,,"The isolation ward is where you run experiments that advance your research into the anomalies. An experiment takes one day.
Current progress is shown on the bars in the bottom right corner of the screen.
The further your research into an anomaly progresses, the more city operations you unlock that use that anomaly to solve the problem.
Experiments vary in how effectively they advance research into each anomaly. The only way to find out is by scientific trial and error.
In some cases, a large concentration of anomalies of the same type combined with a particular experiment can lead to unforeseen consequences that set off the alarm in the isolation ward.
If the alarm goes off, the isolation ward is closed to you for one day.
The experiments you run also affect the subjects' mood. A subject under severe stress may take their own life or trigger a large-scale event that sets off the alarm.
The isolation ward's capacity is limited. You can increase it with upgrades bought at the end of a shift.
Any character held in the isolation ward can be released or eliminated. To do so, select them and press the corresponding button.
You can also purge the isolation ward entirely with the red button in the bottom left corner of the screen.",,
4781,UI/HelpCity,UI,0,,"Green icons mark potential solutions.
If the problem bar (the red one) reaches the skull marker, you lose.
In this mode, your task is to run operations in the city, building up the solution percentage and driving the problem percentage down to zero.
The green bar shows the combined percentage of all potential solutions.
Together, the bars show the tug of war between the problem and the potential solutions. The problem and solution percentages can never add up to more than 100%, so over time they push each other out (solutions take percentage away from the problem, and vice versa).
The winning solution is the one with the highest percentage at the moment the problem is fully eliminated.
Early operations are not very effective, so you need to run experiments on the subjects in the isolation ward to unlock new, specialized, more effective ones.
Tip: The most effective strategy is to focus on one specific solution, both in the isolation ward and in city operations.",,
4782,UI/HelpBranches,UI,0,,,,
4783,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4784,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4785,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4786,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4787,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4788,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4789,UI/Perfect,UI,0,,PERFECT,,
4790,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4791,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4792,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4793,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4794,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4795,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4796,Правила /Для Китайского и Корейского фонетическая транслитерация иероглифами.,Правила ,0,,,,
4797,Правила /Для Японского транслитерация катаканой,Правила ,0,,,,
4798,"Правила /Если в названии есть общипринятые термины типа Восточная, Западная, Европа, Америка и тд - Неоригинальную часть переводить, остальную транслитерировать с легкой шлифовкой по необходимости.",Правила ,0,,,,
4799,Story_Dial/,Story_Dial,0,Приветствие после расстрела 7,,,
4800,Story_Dial/Six/Meet1/1,Story_Dial,0,Tris Acedi,,,
4801,Story_Dial/Six/Meet1/2,Story_Dial,0,Guard (player),,,
4802,Story_Dial/Six/Meet1/3,Story_Dial,0,Tris Acedi,,,
4803,Story_Dial/Six/Meet1/4,Story_Dial,0,Guard (player),,,
4804,Story_Dial/Six/Meet1/5,Story_Dial,0,Tris Acedi,,,
4805,Story_Dial/Six/Meet1/6,Story_Dial,0,Guard (player),,,
4806,Story_Dial/Six/Meet1/7,Story_Dial,0,Tris Acedi,,,
4807,Story_Dial/Six/Meet1/8,Story_Dial,0,Guard (player),,,
4808,Story_Dial/Six/Meet1/9,Story_Dial,0,Tris Acedi,,,
4809,Story_Dial/Six/Meet1/10,Story_Dial,0,Guard (player),,,
4810,Story_Dial/Six/Bye1/1,Story_Dial,0,Tris Acedi,,,
4811,Story_Dial/Six/Meet2/1,Story_Dial,0,Tris Acedi,,,
4812,Story_Dial/Six/Meet2/2,Story_Dial,0,Guard (player),,,
4813,Story_Dial/Six/Meet2/3,Story_Dial,0,Tris Acedi,,,
4814,Story_Dial/Six/Meet2/4,Story_Dial,0,Guard (player),,,
4815,Story_Dial/Six/Meet2/5,Story_Dial,0,Tris Acedi,,,
4816,Story_Dial/Six/Meet2/6,Story_Dial,0,Guard (player),,,
4817,Story_Dial/Six/Meet2/7,Story_Dial,0,Tris Acedi,,,
4818,Story_Dial/Six/Meet2/8,Story_Dial,0,Guard (player),,,
4819,Story_Dial/Six/Meet2/9,Story_Dial,0,Tris Acedi,,,
4820,Story_Dial/Six/Meet2/10,Story_Dial,0,Guard (player),,,
4821,Story_Dial/Six/Bye2/1,Story_Dial,0,Guard (player),,,
4822,Story_Dial/Six/Bye2/2,Story_Dial,0,Tris Acedi,,,
4823,Story_Dial/Six/Meet3/1,Story_Dial,0,Tris Acedi,,,
4824,Story_Dial/Six/Meet3/2,Story_Dial,0,Guard (player),,,
4825,Story_Dial/Six/Meet3/3,Story_Dial,0,Guard (player),,,
4826,Story_Dial/Six/Meet3/4,Story_Dial,0,Tris Acedi,,,
4827,Story_Dial/Six/Meet3/5,Story_Dial,0,Guard (player),,,
4828,Story_Dial/Six/Meet3/6,Story_Dial,0,Tris Acedi,,,
4829,Story_Dial/Six/Meet3/7,Story_Dial,0,Guard (player),,,
4830,Story_Dial/Six/Meet3/8,Story_Dial,0,Tris Acedi,,,
4831,Story_Dial/Six/Bye3/1,Story_Dial,0,Tris Acedi,,,
4832,Story_Dial/Six/MeetInv1/1,Story_Dial,0,Tris Acedi,,,
4833,Story_Dial/Six/MeetInv1/2,Story_Dial,0,Guard (player),,,
4834,Story_Dial/Six/MeetInv1/3,Story_Dial,0,Tris Acedi,,,
4835,Story_Dial/Six/MeetInv1/4,Story_Dial,0,Guard (player),,,
4836,Story_Dial/Six/MeetInv1/5,Story_Dial,0,Tris Acedi,,,
4837,Story_Dial/Six/MeetInv1/6,Story_Dial,0,Guard (player),,,
4838,Story_Dial/Six/MeetInv1/7,Story_Dial,0,Tris Acedi,,,
4839,Story_Dial/Six/MeetInv1/8,Story_Dial,0,Guard (player),,,
4840,Story_Dial/Six/MeetInv1/9,Story_Dial,0,Tris Acedi,,,
4841,Story_Dial/Six/ByeInv1/1,Story_Dial,0,Guard (player),,,
4842,Story_Dial/Six/ByeInv1/2,Story_Dial,0,Tris Acedi,,,
4843,Story_Dial/Six/MeetInv2/1,Story_Dial,0,Tris Acedi,,,
4844,Story_Dial/Six/MeetInv2/2,Story_Dial,0,Guard (player),,,
4845,Story_Dial/Six/MeetInv2/3,Story_Dial,0,Tris Acedi,,,
4846,Story_Dial/Six/MeetInv2/4,Story_Dial,0,Guard (player),,,
4847,Story_Dial/Six/MeetInv2/5,Story_Dial,0,Tris Acedi,,,
4848,Story_Dial/Six/MeetInv2/6,Story_Dial,0,Guard (player),,,
4849,Story_Dial/Six/MeetInv2/7,Story_Dial,0,Tris Acedi,,,
4850,Story_Dial/Six/MeetInv2/8,Story_Dial,0,Tris Acedi,,,
4851,Story_Dial/Six/ByeInv2/1,Story_Dial,0,Tris Acedi,,,
4852,Story_Dial/Six/ByeInv2/2,Story_Dial,0,Guard (player),,,
4853,Story_Dial/Six/MeetInv3/1,Story_Dial,0,Tris Acedi,,,
4854,Story_Dial/Six/MeetInv3/2,Story_Dial,0,Guard (player),,,
4855,Story_Dial/Six/MeetInv3/3,Story_Dial,0,Tris Acedi,,,
4856,Story_Dial/Six/MeetInv3/4,Story_Dial,0,Guard (player),,,
4857,Story_Dial/Six/MeetInv3/5,Story_Dial,0,Tris Acedi,,,
4858,Story_Dial/Six/MeetInv3/6,Story_Dial,0,Guard (player),,,
